"","mean.beak.size.pc1","mean.Tarsus.Length","mean.Wing.Length","mean.Hand.Wing.Index","mean.Tail.Length","mean.Mass","mean.Habitat.Density","mean.Migration","mean.Brain.Mass..g.","mean.clutch.size","mean.Maximum.longevity","mean.GenLength","mean.Range.Size","mean.Annualtemp","mean.AnnualPrecipitation","mean.Abundance.estimate.1.1.matched","mode.Habitat","mode.Trophic.Level","mode.Primary.Lifestyle","mean.Latitude.span","mean.Centroid.Latitude","mean.Centroid.Longitude","mean.devmode"
"Struthionidae",4.50534985070588,6.17628298410052,6.361302477573,-2.30258509299405,5.73398831671327,11.6172854802945,1.09861228866811,0,3.73574135347038,2.34180580614733,3.91202300542815,2.67995448359668,15.9667283176924,24.25829985,6.00422840588087,14.2031741552065,"Shrubland","Herbivore","Terrestrial",3.97743614397638,0.936093359170335,19.29,2.301570989
"Casuariidae",4.40060302024682,5.9475126595788,4.82430571590476,-2.30258509299405,6.06378520868761,10.4368561630283,1.09861228866811,0,3.39851645786192,2.18605127673809,3.40119738166216,2.03225385877618,15.2580317553905,21.27612439,6.14370082649666,14.5708467830519,"Grassland","Herbivore","Terrestrial",3.33291854090886,3.33541364111615,136.6,2.332707179
"Apterygidae",5.05624580534831,4.43081679884331,-2.30258509299405,-2.30258509299405,-2.30258509299405,7.56216163122565,0,0,2.42480272571829,0.693147180559945,3.18841661738349,2.30593359649346,5.47813579312387,11.80588235,8.35759042108426,1.94591014905531,"Forest","Carnivore","Terrestrial",-1.60943791243412,3.76699723337789,170.19,1.6577090516958
"Rheidae",4.24563400976833,5.6808549700125,6.4377516497364,-2.30258509299405,4.06731588983418,10.0816337379196,1.09861228866811,0,2.95491027903374,2.85070650150373,3.38466085995155,2.22518826555686,13.8973861694582,9.135526977,5.5444157982507,13.7210141469603,"Grassland","Herbivore","Terrestrial",3.61979729292649,3.6235406128056,-68.64,2.332707179
"Tinamidae",3.25809653802148,3.54673968695281,5.08450514266271,3.29212628660779,3.92592591059714,6.12686918411419,0.693147180559945,0,0.897241101140891,1.84054963339749,2.68685119287982,1.42273345988961,11.683432673042,12.59914731,6.8317637118382,13.4942027578628,"Shrubland","Herbivore","Terrestrial",2.5922651681085,3.56755891887738,-72.13,2.322328449
"Anhimidae",3.85651029549789,4.81624115606803,6.24804287450843,3.56388296393925,5.32007885832955,8.38935981990635,1.09861228866811,0,2.19722457733622,1.3609765531356,3.2848974028581,2.11600647078162,15.1579900101563,21.02158602,7.09591857537429,14.4592699958403,"Wetland","Herbivore","Terrestrial",3.35270717250172,3.21526932927409,-59.41,1.438408071
"Anseranatidae",4.4496852831477,4.46590811865458,6.00536745227697,3.55248682920838,4.99788772127375,7.78047022813942,1.09861228866811,0.693147180559945,2.21011886532145,2.12823170584927,3.21084365317094,2.0973131374744,12.3165106389532,24.76873692,6.97288822934914,16.4777900118662,"Wetland","Herbivore","Terrestrial",3.34215484102837,3.02188723103084,137.43,1.428029341
"Anatidae",4.17592454921452,3.98713047791495,5.83364046191442,3.60004824040732,4.78415284151653,7.98528011531976,1.09861228866811,0,1.84754492853415,2.17475172148416,2.86679759241613,1.57209632634314,13.8152344998637,24.34459911,7.77565813039992,10.5432075847132,"Wetland","Omnivore","Aquatic",3.53631085546933,2.4923786646267,98.98,1.44027446535478
"Megapodiidae",3.63230910262554,4.38949864951258,5.66919102988658,3.06339092202781,5.38678601453564,7.75495313436901,0,0,1.77231837657035,2.63188884013665,3.2188758248682,1.86519315380338,13.3736363603819,21.16426538,6.94276392613474,13.4422981929938,"Forest","Herbivore","Terrestrial",3.2240623515555,3.12500460925813,148.09,2.332707179
"Cracidae",3.70622809244855,4.44851637594271,5.77455154554441,2.26176309847379,5.88137062431091,7.13073881749498,0,0,1.75072018912383,1.09861228866811,2.98075934665588,1.79559691829296,13.861072813275,26.01326344,7.67535755276374,12.3369561606191,"Forest","Herbivore","Insessorial",2.22678337957776,1.66013102674962,-54.53,1.438408071
"Numididae",3.26193531432865,4.20916023665068,5.53654655528029,3.01553490085017,4.93014804318357,7.1693500166706,0.693147180559945,0,1.44146413225336,2.12823170584927,2.39215183533814,0.98666554579864,16.3606322837555,23.21698568,6.86564110360151,16.9427208611853,"Woodland","Herbivore","Terrestrial",3.96934807204742,1.38629436111989,24.21,1.294834166
"Odontophoridae",2.63905732961526,3.45631668088323,4.75359019110636,3.18635263316264,4.37449836825309,5.21439213161028,1.09861228866811,0,0.405465108108164,2.56494935746154,2.19232610483009,0.766800120773764,14.1621298811871,16.45268268,6.05379835543262,15.2389761777704,"Shrubland","Herbivore","Terrestrial",2.905807566026,3.39785848039664,-103.66,2.332707179
"Phasianidae",3.4307561839037,4.22097721315547,5.38541207339897,3.11351530921037,5.26785815906333,6.62233730818342,0,0,1.19039461989566,1.7404661748405,3.40119738166216,1.66441936581418,15.4440171696117,23.50007515,7.52528181117806,15.677335589807,"Forest","Herbivore","Terrestrial",3.75067985501938,2.79055142261395,100.19,2.332707179
"Phoenicopteridae",4.83628190695148,5.64190707093811,6.01322603888949,3.8607297110406,4.9330340480727,8.01684581193787,1.09861228866811,0,2.41491327796747,0,3.56450925134975,2.56257377800572,12.3939385539618,24.89420584,7.15540105988698,17.2966800601934,"Coastal","Carnivore","Terrestrial",3.21687382219753,2.90690105984738,-75.16,0.324086148
"Podicipedidae",3.3603753871419,3.61361696961339,4.8331022540341,3.52636052461616,3.48431228837266,6.02078060144204,1.09861228866811,0.693147180559945,1.18593917143611,1.77495235091167,2.57718560522171,1.23206361337895,16.8771141584505,12.48155451,6.74133770315878,16.6501361396375,"Wetland","Carnivore","Aquatic",4.73558422471002,3.07315617051879,-86.81,1.438408071
"Mesitornithidae",3.06805293513362,3.67882911826043,4.74057482299429,2.01490302054226,4.64246597073179,4.99721227376411,0,0,0.728514324397237,0,2.60418616515986,1.65101462285265,10.5232048002525,20.55711148,7.4936761493717,11.1362955964244,"Forest","Omnivore","Terrestrial",2.41143949790613,2.89425310460414,48.72,1.055778426
"Pteroclidae",2.78501124223834,3.28091121578765,5.07016127341028,3.95508249488859,4.21950770517611,5.19683819759818,1.09861228866811,0,0.410235931610189,1.09861228866811,2.70953936707729,1.27787704236299,14.0131385463574,20.64998617,6.00369084810376,13.6210625723324,"Grassland","Herbivore","Terrestrial",2.45787797740008,3.0996417369445,21.75,2.332707179
"Columbidae",3.23867845216438,3.27714473299218,5.32495929749446,3.58351893845611,4.95229971708329,5.90345266978477,0.693147180559945,0,0.787999999881817,0.182321556793955,3.09104245335832,1.48027004360591,15.1226657980532,16.88921503,7.04697273228045,15.6460340655727,"Forest","Herbivore","Terrestrial",4.37575702166029,3.09738592728049,-99.99,-1.987371821
"Musophagidae",3.24649099190117,3.67630067190708,5.37249676472229,2.90690105984738,5.48479693349065,5.55295958492162,0.693147180559945,0,1.28093384546206,1.02961941718116,2.28066701567846,1.43166145206291,15.1526771099191,21.75697044,6.67017636536079,14.8737080608581,"Grassland","Herbivore","Insessorial",3.12588295801904,2.84549061022345,27.41,-0.837927757
"Otididae",3.62167070442049,4.43675153436313,5.56528639740228,3.62434093297637,4.96284463025991,6.56821835098808,1.09861228866811,0,2.08829907267439,0.405465108108164,2.98154262954235,2.02849764690303,14.5155635335374,20.89820385,6.23041816959222,12.7397990335823,"Shrubland","Omnivore","Terrestrial",2.83380140640777,3.03687421688517,23.24,-0.496328569376627
"Cuculidae",3.25809653802148,3.06339092202781,5.25749537202778,3.78191432008113,5.06322774421543,4.71312732749318,0.693147180559945,1.09861228866811,0.486442763197508,2.21920348405499,2.55877649835446,1.01395155692772,17.4355259570262,5.787344095,6.52812149342459,17.137756719397,"Forest","Carnivore","Insessorial",3.98452969621489,3.90075981314944,81.5,-2.241130816
"Opisthocomidae",3.48431228837266,3.93769075217672,5.77455154554441,2.69462718077007,5.67229180756483,6.54534966033442,0.693147180559945,0,1.39377630146765,1.09861228866811,2.59297049340991,1.82972516151816,15.8383657083445,25.77668794,7.7059312732429,15.1007365677848,"Riverine","Herbivore","Insessorial",3.35759374418002,1.2947271675944,-61.99,-0.921311393
"Heliornithidae",3.47815842279828,3.07269331469012,4.95229971708329,3.58905911883173,4.4042772436087,4.88280192258637,0.693147180559945,0,0.336472236621213,1.09861228866811,2.54027457976981,1.51329583742089,15.9916263986147,25.29642058,7.67332156418301,13.6899892842224,"Wetland","Carnivore","Aquatic",3.92966644060074,1.4747630091075,-63.44,1.428029341
"Rallidae",3.09104245335832,3.41444260841218,4.38202663467388,3.19867311755068,3.66356164612965,4.34898678059568,0,0,0.274384044307791,0.832909122935104,2.26773041627345,1.33364432730381,3.71625140090979,22.425,7.26743997477032,14.8789308623618,"Forest","Carnivore","Terrestrial",-2.40794560865187,3.1929424428417,-128.32,0.367037553906567
"Psophiidae",3.68135118769314,4.85903690994514,5.62869966853185,2.01490302054226,4.77744140692854,6.93342302573071,0,0,1.80180880508106,1.09861228866811,2.95481556048558,1.86875522889729,14.7684192456787,25.90950767,7.82312453642911,13.4931086681142,"Forest","Herbivore","Terrestrial",2.72719901994097,0.405465108108164,-63.54,1.438408071
"Aramidae",4.87060664949255,4.43793426661218,5.48562646485303,2.40694510831829,5.41964965171556,6.98471632011827,1.09861228866811,0,1.92546251378621,1.7404661748405,2.6610408326744,1.3482412089819,16.3154741443382,23.92035414,7.37810745185449,15.663357942327,"Wetland","Carnivore","Terrestrial",4.25646341169854,2.35042242240821,-58.48,1.438408071
"Gruidae",5.00260312239899,5.66573440701867,6.40654989859314,3.75419892023458,5.34137685600848,8.67008593751938,1.09861228866811,1.09861228866811,2.84203082614007,0.693147180559945,3.44354126328453,2.58954871242025,8.71972415550527,8.81808488,6.63139918401499,13.0085315255303,"Wetland","Carnivore","Terrestrial",3.50104271663187,3.97724879034585,-107.66,1.417650611
"Burhinidae",3.90801498403061,4.70229689671881,5.48811093818069,3.77505715035499,4.78331637137157,6.6682282484174,1.09861228866811,0,1.57438259197485,0.693147180559945,3.09573773235479,2.13631482613815,13.5765190129723,26.18970848,7.38691361944184,13.6241248455479,"Grassland","Carnivore","Terrestrial",2.99723114967773,2.20717490818939,-70.7,1.428029341
"Chionidae",3.51154543883102,3.8155121050473,5.4249500174814,3.58073729549423,4.6615505194242,6.20253551718792,1.09861228866811,0.693147180559945,1.27553038413504,0.78845736036427,3.17805383034795,2.16556221106553,9.0142147763258,3.470689655,6.80289463836596,14.8833311096391,"Marine","Omnivore","Terrestrial",1.97685495290473,3.89751831922526,67.76,1.438408071
"Charadriidae",2.79116510781272,3.27714473299218,4.66532410880784,4.00733318523247,3.78872478908365,3.74478708605223,1.09861228866811,0.693147180559945,-0.0637727536123779,1.09861228866811,2.94443897916644,1.40068159893158,16.542388237203,13.35815192,6.25149956849375,17.613354500617,"Coastal","Carnivore","Terrestrial",4.60636946656357,3.65996544394929,58.17,2.332707179
"Recurvirostridae",4.16976120150686,4.7518645651389,5.4187635196239,3.95508249488859,4.36437169943516,5.17501915020354,1.09861228866811,0.693147180559945,0.641853886172395,1.30833281965018,2.77258872223978,1.72261339368453,17.8562411975034,15.52358067,6.56553893827728,16.1565648000273,"Wetland","Carnivore","Terrestrial",4.67020858216731,2.80457176809283,38.95,2.332707179
"Haematopodidae",4.3732381286408,3.83729945923221,5.44328313679822,3.77276093809464,4.72206393745959,5.68357976733868,1.09861228866811,0.693147180559945,1.56815646050445,1.38629436111989,2.64424959927964,1.46660906849046,15.4222358686186,3.619561331,6.19261513363127,13.5842630077765,"Riverine","Carnivore","Terrestrial",2.96062309644042,3.57009591812397,92.44,2.322328449
"Scolopacidae",3.62700405039585,3.75887182593397,5.09803548437709,3.93182563272433,4.0943445622221,4.88052660874924,1.09861228866811,1.09861228866811,0.480052965098737,1.33500106673234,2.91708844045736,1.64771569193437,15.9628755354886,10.07163791,6.54743223782121,16.2930267152155,"Wetland","Carnivore","Terrestrial",3.31636544614546,4.15997623565093,75.55,1.25512381452157
"Pedionomidae",2.78501124223834,3.19458313229916,4.48863636973214,3.42100000895834,3.28840188751681,4.13516655674236,1.09861228866811,0,-0.225997620297116,1.30833281965018,2.41139011552092,1.10655033848538,10.3929466287199,20.258125,5.72872634901102,4.87519732320115,"Grassland","Omnivore","Terrestrial",2.58173083442354,3.3813347525659,142.77,2.332707179
"Thinocoridae",2.79728133483015,3.16547504814109,4.9330340480727,3.87535902105655,4.18357569595004,4.74493212836325,1.09861228866811,0,0.182321556793955,1.38629436111989,2.59733578851117,1.15001481004018,14.2671235870341,8.098689983,6.32205257999385,14.1881879765805,"Grassland","Herbivore","Terrestrial",3.90620612010658,3.38777436133001,-70.04,2.332707179
"Jacanidae",3.52636052461616,3.98713047791495,4.85981240436167,2.99573227355399,3.7635229971097,4.66532410880784,1.09861228866811,0,0.327640494200383,1.30833281965018,2.22479549101216,1.19236754323282,16.4460774635793,24.17696801,7.47208528835086,16.3813181624111,"Wetland","Omnivore","Terrestrial",3.91860132078827,2.32532457996354,-58,2.311949719
"Rostratulidae",3.75419892023458,3.51154543883102,4.63375764284,3.44680789291421,3.83729945923221,4.33859707674655,0,0.693147180559945,0.386024015450461,0.693147180559945,2.57560226323332,1.54325093274835,14.7452892292366,17.39832735,6.6836166760182,12.7855050662659,"Wetland","Omnivore","Terrestrial",3.11218108619724,3.47784973318324,-61.65,1.70156447324866
"Turnicidae",2.51769647261099,2.87919845729804,4.31481788498043,3.55820113047182,3.42751468997953,3.79098467705109,1.09861228866811,0,-0.365110422759834,1.28093384546206,2.3699879461382,0.937474749317359,15.7584328549748,21.39143436,5.99218861990399,13.7328189283261,"Grassland","Herbivore","Terrestrial",3.27525615830431,3.26270130440823,133.96,1.438408071
"Dromadidae",4.13836144763888,4.50424426739813,5.33993904123886,3.98341300151482,4.20020495292158,5.78382518232974,1.09861228866811,0,1.3609765531356,0,2.87204011876621,1.97426610611585,12.6729014904773,25.60820059,6.56600504104482,15.8814688579041,"Coastal","Carnivore","Terrestrial",2.96681826338935,3.12632184325759,49.42,-0.578863373
"Glareolidae",2.78501124223834,3.96840333886425,4.9958600085141,3.77734810210154,4.16200321069592,4.47163879336357,1.09861228866811,0,0.224780610601146,0,2.49743115964714,1.55040962396184,14.913808700627,20.4097115,5.88557209360741,13.5878417832535,"Desert","Carnivore","Terrestrial",3.87099265587015,2.81180943539306,27.43,1.428029341
"Stercorariidae",3.58629286533884,3.72569342723665,5.73818390137353,4.09767235231478,5.14749447681345,6.09650000994186,1.09861228866811,1.09861228866811,1.39377630146765,0.641853886172395,3.43720781918519,2.4169234603648,15.6524969155075,-10.09896174,5.97616106919822,17.3477764351416,"Marine","Carnivore","Aerial",4.49065679919933,4.22405616874376,-11.33,1.186440334
"Alcidae",4.03953632572711,3.58073729549423,5.27964410128242,4.0517849478033,3.90801498403061,6.89962229575195,1.09861228866811,1.09861228866811,1.7281094421516,0,3.63758615972639,2.69274963414687,14.2520117455345,3.231127731,7.01950199399086,17.636639283136,"Marine","Carnivore","Aquatic",3.7764323511218,4.07397177241416,-17.82,-0.049548137
"Laridae",3.79548918917219,3.5234150143864,5.70711026474888,4.0842942263686,4.75359019110636,6.03068526026126,1.09861228866811,0.693147180559945,1.49630504795295,0.693147180559945,3.3499040872746,2.28048168835239,14.6514882202871,-5.200828148,6.41510231513107,20.5195008414051,"Marine","Carnivore","Aerial",3.65687265797885,4.08698420781581,-52.28,-0.578863373
"Caprimulgidae",2.14006616349627,2.45958884180371,5.10473261747537,4.00914971615887,4.61115225766564,3.87949981372259,0.693147180559945,0.693147180559945,0.0498616984429027,0.587786664902119,2.12409062625966,1.21234357268328,16.1733577705795,23.53888575,7.28071901263986,15.5184646783607,"Shrubland","Carnivore","Aerial",4.181592022453,1.16627093714192,-69.01,1.144925414
"Steatornithidae",3.5918177412708,2.94968833505258,5.7310733348921,3.65325227647079,5.29931686688112,6.01126717440416,0,0,1.26604578852371,1.02961941718116,2.65463140944489,1.6126174985883,13.8711513174158,21.27027906,7.71299828340192,14.3337827868169,"Forest","Herbivore","Insessorial",3.3724549127965,-0.139262067333508,-70.07,-0.578863373
"Nyctibiidae",2.96010509591084,2.01490302054226,5.09129319711371,3.74478708605223,4.86445278391817,3.94545778151438,0,0,0.718463988543735,0,2.23992711676297,1.22885860566879,15.3105543207257,25.71543083,7.78061132581399,11.700425258193,"Forest","Carnivore","Insessorial",3.14888245304767,0.832909122935104,-66.6,-0.578863373
"Podargidae",3.75185425327532,3.34638914516716,5.43284825950564,3.31418600467253,5.14749447681345,5.73009978297357,0,0,1.61640558174969,0.693147180559945,2.88480071284671,1.80579803465566,15.8534315356602,21.46311413,6.15606849324707,13.4897499464966,"Forest","Carnivore","Insessorial",3.51512112798047,3.24765762629365,134.48,-1.615120906
"Aegothelidae",2.74727091425549,2.96527306606928,4.81055701571304,3.47815842279828,4.74057482299429,4.0943445622221,0,0,0.386024015450461,1.25276296849537,2.27677731904732,1.27866781578836,12.1965938634804,25.63962001,7.90728384645245,11.13524574287,"Forest","Carnivore","Insessorial",2.1701959049483,1.73165554515835,144.01,-3.250002417
"Apodidae",1.7404661748405,1.82454929205105,4.85826081367025,4.02891675689965,4.31748811353631,3.02529107579554,0,0,-0.418647616825002,0,2.06858237742393,0.934578283787745,14.2090551582947,26.01128743,7.92221041638931,14.072718474366,"Forest","Carnivore","Insessorial",3.20274644293832,1.02961941718116,110.36,-3.250002417
"Trochilidae",3.02529107579554,1.52605630349505,3.89182029811063,4.18357569595004,3.40119738166216,1.43508452528932,0.693147180559945,0.693147180559945,-1.49775831380196,0.693147180559945,2.15126399603532,0.732214299706733,13.1082963592095,11.7224509,6.59819152699005,16.8416172719103,"Woodland","Herbivore","Aerial",3.03639425527288,3.62726997248225,-118.56,-1.841493969
"Phaethontidae",4.00186370942794,3.02529107579554,5.59619726397626,4.254193263164,4.68398136641238,5.79301360838414,1.09861228866811,1.09861228866811,1.38413202495521,0,2.95365474117584,2.10027047474208,11.3870037877352,25.57851574,7.57957456791144,16.2312635197636,"Marine","Carnivore","Aerial",4.09501100676526,2.19722457733622,57.91,-0.837927757
"Eurypygidae",4.13836144763888,3.89182029811063,5.37759054744254,2.77258872223978,4.95793750509581,5.34710753071747,0.693147180559945,0,0.943625704014182,0.693147180559945,2.70805020110221,1.62610903423004,15.9465013647059,25.66826116,7.71831311654081,14.2005014933401,"Wetland","Carnivore","Terrestrial",3.58712354515955,1.35066718347674,-62.85,-0.578863373
"Rhynochetidae",4.2076732475291,4.60517018598809,5.57708482161024,2.63905732961526,5.21221466749463,6.75693238924755,0,0,1.93747467023421,0,3.2188758248682,2.02878714854614,7.20173001105694,20.50194805,7.50712681603445,10.727948042592,"Forest","Carnivore","Terrestrial",0.285178942233661,3.07176695982999,165.9,1.38651442
"Gaviidae",4.14472076954717,4.19116874685764,5.61822458629455,3.86283276123737,3.81990771652034,7.3038432252777,1.09861228866811,1.09861228866811,1.74736164459648,0.587786664902119,3.16054024771389,2.10237196362145,16.6283876749853,-8.312043612,6.07273133390627,16.9772040345885,"Wetland","Carnivore","Aquatic",3.68009094808086,4.18601175074792,30.64,1.38651442
"Spheniscidae",4.54542018158232,3.85439389259151,5.1896179496247,1.30833281965018,4.76643833358421,10.4213672378055,1.09861228866811,0.693147180559945,3.86813046827981,0,3.59207494648272,2.79737220082366,11.3294451971298,19.7960827,6.71436595328881,13.2197477681813,"Marine","Carnivore","Aquatic",2.57566101305646,4.26324309868391,50.53,-0.068079517
"Diomedeidae",4.75013595623828,4.27944004589878,6.14804085415008,4.0342406381524,5.22035582507832,7.66331371966348,1.09861228866811,1.09861228866811,3.0328478879254,0,3.61091791264422,2.9169176288357,17.7971097384048,10.02857085,7.03020912362916,14.6458049611493,"Marine","Carnivore","Aquatic",4.13748386969752,2.70604819843154,-19.54375,-0.578863373
"Oceanitidae",2.79116510781272,3.55248682920838,4.99179220629478,4.07073469658297,4.18965474202643,3.41444260841218,1.09861228866811,1.09861228866811,-0.307123165109485,0,3.04452243772342,2.35858211195375,10.2586746401654,20.16668423,7.36131732182537,17.3269014773951,"Marine","Carnivore","Aerial",3.22724074119983,3.99194262860402,-20.88,-0.682489127
"Hydrobatidae",2.58776403522771,3.08190996979504,4.86599480426999,4.0842942263686,4.07414185490458,3.11794990627824,1.09861228866811,1.09861228866811,-0.475458479928699,0,2.78983409050021,1.94446166593854,16.2789834564463,20.98785796,5.36253367077932,18.376693777438,"Marine","Carnivore","Aerial",4.04147107261503,0.582215619852664,-91.59,-0.914310109616971
"Procellariidae",3.3357695763397,3.17387845893747,4.80155899999348,3.8649313978943,3.66356164612965,5.02453819926525,1.09861228866811,0.693147180559945,0.560095672772273,0,3.09104245335832,1.96030816578681,16.8949420736066,8.464189571,7.18880922435051,15.0197196343758,"Marine","Carnivore","Aquatic",3.67705987730859,3.8323302365189,65.55,-0.578863373
"Ciconiidae",5.51544284553668,5.55373447841254,6.35697533970911,3.7635229971097,5.53930083599058,8.29279885820037,1.09861228866811,0.693147180559945,3.02042488614436,1.02961941718116,3.37070891567382,2.26363605849278,15.4333119250074,22.00959813,7.19416100374864,14.9965540841115,"Grassland","Carnivore","Terrestrial",3.90821576708519,2.89092715918786,-59.64,-0.578863373
"Threskiornithidae",5.13108144717212,4.35670882668959,5.97279128184236,3.58905911883173,4.97948856509942,7.54960916515453,0.693147180559945,0,2.34476296789291,1.09861228866811,3.00318903219691,1.99996453842371,7.02064636855809,13.63333333,6.71260897843399,5.73979291217923,"Wetland","Carnivore","Terrestrial",-1.20397280432595,3.50495661595301,107.6,-0.787932819
"Ardeidae",4.45898767581001,4.36054760299676,5.57821925168086,3.33932197794407,4.76217393479776,6.46645571786476,0.693147180559945,0,1.80169659867395,1.02961941718116,2.73453183877392,1.7478137514813,16.2749607063898,25.02319741,7.57820052052066,14.5974251976986,"Wetland","Carnivore","Terrestrial",3.93924899168174,1.5993875765806,-62.08,-0.578863373
"Balaenicipitidae",5.31172705345795,5.49634821704717,6.46489978165541,3.60277675506052,5.64297033525944,8.68963274835574,1.09861228866811,0,3.14353484672107,0.53062825106217,3.57934356704563,2.39612179201968,14.0639156448795,23.70275314,6.9387892547559,11.9240412445872,"Wetland","Carnivore","Terrestrial",3.13244609686981,-0.0408219945202552,31.36,-1.158800364
"Pelecanidae",6.02586597382531,4.74666974826179,6.53233429222235,3.76815263500844,5.28776185260852,9.16031995135152,1.09861228866811,0.693147180559945,3.18862838877278,0.693147180559945,3.82529252789166,2.58294233324273,15.0172897961823,9.259669157,6.03947690839097,15.35428756566,"Wetland","Carnivore","Aquatic",3.31017798327499,3.89182029811063,72.79,-1.428647347
"Scopidae",4.43675153436313,4.18357569595004,5.6808549700125,3.58629286533884,5.03760174232607,6.15697898558556,1.09861228866811,0.693147180559945,1.48228612677362,1.45861502269952,2.6586990069849,1.50133366306798,16.805291831893,23.66847368,6.86229648495711,15.8182206121585,"Wetland","Carnivore","Terrestrial",4.02051860158145,1.05779029414785,23.04,-0.578863373
"Fregatidae",4.80320103648723,3.36384159511839,6.46458830368996,4.15888308335967,6.08632007812066,7.30686691311813,1.09861228866811,1.09861228866811,2.21920348405499,0,3.28786916579504,2.53228419286839,12.1624806200976,24.52059621,7.24525436107418,17.0806372113307,"Marine","Carnivore","Aerial",4.00715135051972,2.64119789411437,-60.1,-1.695616117
"Sulidae",4.56434819146784,3.98898404656427,6.02150866845636,4.13356527537538,5.14283246370764,7.45708982417623,1.09861228866811,0.693147180559945,2.41500026563967,0.53062825106217,3.22882615572137,2.40629417578695,18.6845563112109,26.07464411,7.4907882267425,19.2028476929164,"Marine","Carnivore","Aerial",4.22171115814254,0.570979546585738,-9.46,-1.323365202
"Anhingidae",4.4496852831477,3.66356164612965,5.82776845443719,2.97552956623647,5.58799744166249,7.11882624906208,1.09861228866811,0,1.52605630349505,1.33500106673234,2.80336038090653,1.83281323960621,16.5182869764224,24.26264601,7.48049881966252,15.5745048985089,"Wetland","Carnivore","Aquatic",4.22872975692054,1.62531126159039,-62.24,-1.397511157
"Phalacrocoracidae",4.51305489708029,4.25561270981822,5.2406882537114,3.13549421592915,5.03695260241363,8.01188564833415,1.09861228866811,0,2.64396526596784,0.916290731874155,2.919891464983,1.99912550203994,4.51316454019207,24.125,6.57542445486147,11.6009821287905,"Marine","Carnivore","Aquatic",-0.0304592074847085,-0.967584026261706,-91.5,-2.11011913
"Tytonidae",3.46885603013597,4.08933202039856,5.65459223046543,3.70376806660769,4.78331637137157,5.99968070187932,1.09861228866811,0,1.90870660005777,1.7227665977411,3.52636052461616,1.76058778978241,17.9608733589246,20.3812458,6.93874194774468,12.0359365436,"Human Modified","Carnivore","Insessorial",4.73435464436892,1.17557332980424,2.28,-1.615120906
"Strigidae",3.60821155104648,4.04305126783455,5.76832099579377,3.49650756146648,5.24912712235727,6.37400215057244,0,0,1.95319420578435,0.741937344729377,3.2188758248682,1.89496395697718,14.003703676685,12.09276756,6.54162472677769,13.4419525428006,"Forest","Carnivore","Insessorial",3.47010136030937,3.56868726878553,-112.74,-1.555726739
"Cathartidae",3.94158180766969,3.98898404656427,6.23146521548861,3.29212628660779,5.4971682252932,7.32528070158267,1.09861228866811,0.693147180559945,2.33595023416066,0.693147180559945,2.94552179166071,1.91768611270017,17.1522207145954,17.6024279,7.10009702145008,18.0751789614054,"Human Modified","Scavenger","Terrestrial",4.70075305588182,1.91102289005487,-77.26,-0.578863373
"Sagittariidae",4.0842942263686,5.59805152002396,6.42243494562451,3.70376806660769,6.31318566178319,8.29829063435928,1.09861228866811,0.693147180559945,2.7434173449395,0.693147180559945,3.04809673706,2.246430512627,16.4562518203971,23.29900576,6.61947335051937,13.2993071665589,"Grassland","Carnivore","Terrestrial",3.96461545554732,1.38128181929635,23.61,-0.578863373
"Pandionidae",3.85014760171006,3.90801498403061,6.14932263172356,3.80443779474821,5.30479633264575,7.30195719481159,1.09861228866811,1.09861228866811,2.27394690685542,1.02961941718116,3.46573590279973,2.29272435381242,17.2590772168072,12.19410208,6.75342376167143,14.7927706992676,"Marine","Carnivore","Aerial",4.68665800283436,3.89548703678805,25.45,-0.578863373
"Accipitridae",4.03953632572711,4.61907309115708,6.40208302045694,3.60277675506052,5.72717342744678,8.35420356292178,1.09861228866811,0.693147180559945,2.87969496323205,0.693147180559945,3.702763727206,2.78841713743872,17.4905511446518,1.069638968,6.19302889988946,15.0726220578771,"Grassland","Carnivore","Aerial",4.17068812880943,3.92533401948782,38.05,-0.578863373
"Coliidae",2.65324196460721,3.03013370027132,4.54965747605783,3.46573590279973,5.34901048086356,3.96461545554732,0.693147180559945,0,0.103025792311106,1.1314021114911,2.40487178659758,0.929735356111596,15.0574813570741,20.07951428,6.37555065174165,14.8394772428012,"Shrubland","Herbivore","Insessorial",3.39249294103201,3.09602999486936,24.72,-1.738591793
"Leptosomidae",3.8458832029236,3.38777436133001,5.51504035005932,3.30688670219091,5.2559316500516,5.54126354515843,0,0,0.952760442773623,1.50407739677627,2.52885673472806,1.42151859658024,13.2927425739046,22.87796057,7.23121582379145,13.2224729308589,"Forest","Carnivore","Insessorial",2.65675690671466,2.96320908184843,46.69,-2.997647279
"Trogonidae",3.21084365317094,2.63905732961526,5.03370056702725,3.55534806148941,5.01130173863942,4.7361984483945,0,0,0.655943631562401,0.8754687373539,2.5626405573094,1.39172224024521,15.7258780676239,25.81568184,7.74645788852184,14.6075777586443,"Forest","Herbivore","Insessorial",3.36349551447814,1.13462272619114,-63.47,-2.997647279
"Bucerotidae",5.54712866461082,4.98086313576259,6.32076829425058,3.02529107579554,5.8224540043737,8.29404964010203,1.09861228866811,0,3.20294967431794,0.587786664902119,4.24849524204936,2.95970885524171,15.3156179915211,25.67049689,6.93488030062165,12.7998524268909,"Grassland","Carnivore","Terrestrial",2.80214752448133,2.2523438765573,13.93,-2.524622143
